,Symbol,Date,Time,Open,High,Low,Close,Volume,Amount,Vwap,norm_open,norm_high,norm_low,norm_close,norm_vwap
0,601066,20180620,2018-06-20 09:30:00.000,6.5,6.5,6.5,6.5,8200.0,53300.0,6.5,1.0,1.0,1.0,1.0,1.0
1,601066,20180620,2018-06-20 10:30:00.000,7.8,7.8,7.8,7.8,106834.0,833305.0,7.7999981279367985,1.2,1.2,1.2,1.2,1.1999997119902768
2,601066,20180620,2018-06-20 11:30:00.000,7.8,7.8,7.8,7.8,92696.0,723029.0,7.800002157590402,1.2,1.2,1.2,1.2,1.2000003319369852
3,601066,20180620,2018-06-20 14:00:00.000,7.8,7.8,7.8,7.8,46681.0,364112.0,7.800004284398363,1.2,1.2,1.2,1.2,1.2000006591382095
4,601066,20180620,2018-06-20 15:00:00.000,7.8,7.8,7.8,7.8,51022.0,397971.0,7.7999882403669,1.2,1.2,1.2,1.2,1.1999981908256772
5,601066,20180621,2018-06-21 09:30:00.000,8.58,8.58,8.58,8.58,26900.0,230802.0,8.58,1.32,1.32,1.32,1.32,1.32
6,601066,20180621,2018-06-21 10:30:00.000,8.58,8.58,8.58,8.58,121140.0,1039381.0,8.579998349017666,1.32,1.32,1.32,1.32,1.319999746002718
7,601066,20180621,2018-06-21 11:30:00.000,8.58,8.58,8.58,8.58,26800.0,229944.0,8.58,1.32,1.32,1.32,1.32,1.32
8,601066,20180621,2018-06-21 14:00:00.000,8.58,8.58,8.58,8.58,39579.0,339588.0,8.580004547866293,1.32,1.32,1.32,1.32,1.3200006996717375
9,601066,20180621,2018-06-21 15:00:00.000,8.58,8.58,8.58,8.58,60300.0,517374.0,8.58,1.32,1.32,1.32,1.32,1.32
10,601066,20180622,2018-06-22 09:30:00.000,9.44,9.44,9.44,9.44,154528.0,1458744.0,9.439997929177885,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523073737196743
11,601066,20180622,2018-06-22 10:30:00.000,9.44,9.44,9.44,9.44,567116.0,5353575.0,9.439999929467694,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523076814565683
12,601066,20180622,2018-06-22 11:30:00.000,9.44,9.44,9.44,9.44,56137.0,529934.0,9.440012825765535,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523096655023904
13,601066,20180622,2018-06-22 14:00:00.000,9.44,9.44,9.44,9.44,95606.0,902520.0,9.439993305859463,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523066624399177
14,601066,20180622,2018-06-22 15:00:00.000,9.44,9.44,9.44,9.44,63700.0,601328.0,9.44,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523076923076923,1.4523076923076923
15,601066,20180625,2018-06-25 09:30:00.000,10.38,10.38,10.38,10.38,291722.0,3028074.0,10.379998765948402,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969228870689849
16,601066,20180625,2018-06-25 10:30:00.000,10.38,10.38,10.38,10.38,920490.0,9554687.0,10.380000869102323,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969232106311269
17,601066,20180625,2018-06-25 11:30:00.000,10.38,10.38,10.38,10.38,183870.0,1908570.0,10.37999673682493,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.596922574896143
18,601066,20180625,2018-06-25 14:00:00.000,10.38,10.38,10.38,10.38,113522.0,1178359.0,10.380005637673753,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969239442575007
19,601066,20180625,2018-06-25 15:00:00.000,10.38,10.38,10.38,10.38,393600.0,4085568.0,10.38,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969230769230771,1.5969230769230771
20,601066,20180626,2018-06-26 09:30:00.000,11.42,11.42,11.42,11.42,1753519.0,20025187.0,11.420000011405635,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.75692307867779
21,601066,20180626,2018-06-26 10:30:00.000,11.42,11.42,11.42,11.42,7509530.0,85758833.0,11.42000005326565,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569230851177922
22,601066,20180626,2018-06-26 11:30:00.000,11.42,11.42,11.42,11.42,396083.0,4523267.0,11.419997828737914,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569227428827563
23,601066,20180626,2018-06-26 14:00:00.000,11.42,11.42,11.42,11.42,228888.0,2613901.0,11.42000017475796,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.756923103808917
24,601066,20180626,2018-06-26 15:00:00.000,11.42,11.42,11.42,11.42,184247.0,2104101.0,11.420001411149164,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569230769230768,1.7569232940229482
25,601066,20180627,2018-06-27 09:30:00.000,11.9,11.9,11.9,11.9,15431100.0,183630090.0,11.9,1.830769230769231,1.830769230769231,1.830769230769231,1.830769230769231,1.830769230769231
26,601066,20180627,2018-06-27 10:30:00.000,11.84,11.85,11.25,11.38,117221833.0,1348773924.0,11.50616646644657,1.8215384615384616,1.8230769230769237,1.7307692307692308,1.7507692307692309,1.7701794563763955
27,601066,20180627,2018-06-27 11:30:00.000,11.38,11.38,11.04,11.16,32003110.0,357850714.0,11.181748086357857,1.7507692307692309,1.7507692307692309,1.6984615384615382,1.7169230769230768,1.7202689363627472
